date,BTC,LTC,XRP,ETH,BCN,sp500_close,change%,silver_close,silver_rate%,gold_close,gold_rate%
2016-06-24,665.299011,4.2791,0.006434,14.3321,3.90E-05,2037.410034,-3.156,17.789,0.002536069,1322.4,-0.001736242
2016-06-23,623.97699,3.85051,0.006381,13.6762,3.20E-05,2113.320068,0.981,17.353,-0.024509528,1263.1,-0.04484271
2016-06-22,596.116028,3.9107,0.006495,13.0951,2.60E-05,2085.449951,-0.206,17.312,-0.002362704,1270,0.00546275
2016-06-21,666.651978,4.82175,0.006172,13.3067,3.40E-05,2088.899902,0.178,17.319,0.000404344,1272.5,0.001968504
2016-06-20,737.226013,5.29454,0.006626,11.8395,3.70E-05,2083.25,0.37,17.514,0.011259311,1292.1,0.01540275
2016-06-17,748.908997,5.59327,0.006693,15.3768,3.80E-05,2071.219971,-0.336,17.411,-0.005881009,1294.8,0.002089622
2016-06-16,766.307983,5.66079,0.006676,20.5886,4.30E-05,2077.98999,0.563,17.607,0.011257251,1298.4,0.002780352
2016-06-15,694.468994,5.23978,0.006887,18.3543,3.90E-05,2071.5,-0.294,17.503,-0.005906742,1288.3,-0.007778805
2016-06-14,685.559021,5.20402,0.007105,18.8932,3.70E-05,2075.320068,-0.064,17.424,-0.004513512,1288.1,-0.000155243
2016-06-13,704.375977,5.29032,0.005824,17.602699,3.90E-05,2079.060059,-0.607,17.443,0.00109045,1286.9,-0.000931605
2016-06-10,577.469971,4.84,0.005736,13.9086,3.70E-05,2096.070068,-0.64,17.33,-0.006478243,1275.9,-0.008547673
2016-06-09,574.630005,4.69312,0.005788,14.3986,3.90E-05,2115.47998,-0.008,17.268,-0.003577611,1272.7,-0.002508034
2016-06-08,581.64502,4.74817,0.00577,14.4177,3.90E-05,2119.120117,0.303,16.985,-0.016388696,1262.3,-0.008171604
2016-06-07,576.596985,4.77078,0.00578,14.512,3.60E-05,2112.129883,0.092,16.394,-0.034795408,1247,-0.012120732
2016-06-06,585.536987,4.95916,0.005769,13.9341,4.00E-05,2109.409912,0.408,16.447,0.00323289,1247.4,0.00032077
2016-06-03,569.19397,4.86097,0.005827,13.8467,3.70E-05,2099.129883,-0.235,16.365,-0.004985712,1242.9,-0.003607504
2016-06-02,537.971985,4.71505,0.005766,13.738,3.80E-05,2105.26001,0.36,16.025,-0.020776046,1212.6,-0.02437847
2016-06-01,536.919983,4.74099,0.005809,14.0015,3.60E-05,2099.330078,0.257,15.927,-0.006115445,1214.7,0.001731816
2016-05-31,531.385986,4.65039,0.005706,14.0773,3.70E-05,2096.949951,-0.151,15.994,0.004206693,1217.5,0.002305096
2016-05-27,473.463989,4.50133,0.005679,11.2958,3.50E-05,2099.060059,0.431,16.269,0.017193948,1216.7,-0.000657084
2016-05-26,453.384003,4.08247,0.005669,12.4304,3.60E-05,2090.100098,-0.064,16.343,0.004548528,1222.7,0.004931372
2016-05-25,449.598999,4.04566,0.005756,12.526,3.30E-05,2090.540039,0.558,16.261,-0.005017439,1226.6,0.003189662
2016-05-24,445.980988,3.95141,0.005962,12.7323,4.00E-05,2076.060059,1.14,16.254,-0.000430478,1232.2,0.004565466
2016-05-23,444.154999,3.96819,0.005909,13.4615,4.00E-05,2048.040039,-0.204,16.423,0.010397441,1251.5,0.015663042
2016-05-20,442.675995,3.88101,0.006084,13.6356,4.40E-05,2052.320068,0.511,16.532,0.006637033,1252.9,0.001118658
2016-05-19,438.714996,3.83339,0.006032,14.7697,3.60E-05,2040.040039,-0.204,16.493,-0.002359061,1254.8,0.001516482
2016-05-18,454.618988,4.00322,0.006028,13.5586,3.40E-05,2047.630005,0.159,17.132,0.038743709,1274.4,0.015620019
2016-05-17,453.78299,3.98313,0.006023,12.1988,3.30E-05,2047.209961,-0.863,17.25,0.006887696,1276.9,0.001961707
2016-05-16,454.162994,4.00653,0.006022,11.1713,3.60E-05,2066.659912,0.984,17.154,-0.005565217,1274.2,-0.002114496
2016-05-13,455.670013,3.92568,0.006109,10.5066,3.70E-05,2046.609985,-0.77,17.132,-0.0012825,1272.7,-0.001177209
2016-05-12,454.765991,3.8568,0.006167,10.0578,3.30E-05,2064.110107,-0.148,17.103,-0.001692739,1271.2,-0.001178597
2016-05-11,452.727997,3.88227,0.006189,9.99628,3.60E-05,2064.459961,-0.904,17.319,0.012629363,1275.5,0.003382631
2016-05-10,450.894989,3.81915,0.006272,9.36152,3.00E-05,2084.389893,1.055,17.092,-0.013106992,1264.8,-0.008388867
2016-05-09,460.483002,4.05643,0.006399,9.29773,3.20E-05,2058.689941,0.055,17.089,-0.000175521,1266.6,0.00142315
2016-05-06,459.602997,3.82211,0.006399,9.34664,3.30E-05,2057.139893,0.458,17.527,0.025630523,1294,0.021632718
2016-05-05,447.976013,3.71385,0.006193,9.8261,3.20E-05,2050.629883,-0.113,17.327,-0.011410966,1272.3,-0.016769706
2016-05-04,446.721985,3.74679,0.006323,9.41377,3.40E-05,2051.120117,-0.446,17.301,-0.001500548,1274.4,0.001650554
2016-05-03,450.303986,3.74091,0.00656,9.31127,3.30E-05,2063.370117,-0.665,17.499,0.011444425,1291.8,0.013653484
2016-05-02,444.669006,3.68031,0.006714,10.1632,3.40E-05,2081.429932,0.69,17.682,0.01045774,1295.8,0.003096455
2016-04-29,455.096985,3.8136,0.006759,7.45729,3.60E-05,2065.300049,-0.315,17.819,0.007747992,1290.5,-0.004090137
2016-04-28,449.010986,3.7885,0.006686,7.17253,3.10E-05,2075.810059,-0.723,17.588,-0.01296369,1266.4,-0.018674932
2016-04-27,444.687012,3.88971,0.006725,7.75997,3.10E-05,2095.149902,0.135,17.335,-0.014384808,1250.4,-0.012634239
2016-04-26,466.088989,4.0458,0.007095,7.39704,3.30E-05,2091.699951,0.089,17.159,-0.01015287,1243.4,-0.005598209
2016-04-25,461.425995,3.81172,0.007283,7.55434,3.40E-05,2087.790039,-0.076,17.059,-0.005827845,1240.2,-0.002573589
2016-04-22,445.737,3.31927,0.007284,7.82126,3.60E-05,2091.580078,0.004,16.95,-0.006389589,1230,-0.00822448
2016-04-21,449.424988,3.3464,0.007433,8.10217,3.30E-05,2091.47998,-0.505,17.141,0.011268437,1250.3,0.016504065
2016-04-20,441.389008,3.27838,0.007244,8.46579,3.50E-05,2102.399902,0.042,17.135,-0.000350038,1254.4,0.003279213
2016-04-19,435.509003,3.28517,0.007118,8.71488,3.50E-05,2100.800049,0.227,16.972,-0.009512693,1254.3,-7.97E-05
2016-04-18,428.591003,3.24039,0.006987,9.036,3.50E-05,2094.340088,0.746,16.253,-0.042363893,1235,-0.015387068
2016-04-15,429.713013,3.27883,0.006424,8.24278,4.10E-05,2080.72998,-0.114,16.313,0.003691626,1234.6,-0.000323887
2016-04-14,424.282013,3.23961,0.006289,8.38724,4.20E-05,2082.780029,-0.005,16.173,-0.008582112,1226.5,-0.006560829
2016-04-13,423.734009,3.23886,0.005695,8.04442,4.20E-05,2082.419922,0.799,16.325,0.00939838,1248.3,0.017774154
2016-04-12,425.190002,3.25732,0.005885,7.44231,4.20E-05,2061.719971,0.881,16.222,-0.006309342,1260.9,0.010093727
2016-04-11,422.483002,3.24177,0.006048,8.64379,4.60E-05,2041.98999,-0.402,15.976,-0.015164591,1258,-0.002299944
2016-04-08,420.348999,3.22027,0.006671,9.71959,4.60E-05,2047.599976,0.101,15.384,-0.037055583,1243.8,-0.011287758
2016-04-07,422.744995,3.24532,0.006875,10.0697,4.20E-05,2041.910034,-1.023,15.158,-0.014690588,1237.5,-0.005065123
2016-04-06,423.412994,3.25593,0.007296,10.6854,4.70E-05,2066.659912,1.031,15.054,-0.006861063,1223.8,-0.011070707
2016-04-05,424.029999,3.25165,0.007474,10.4381,5.10E-05,2045.170044,-0.84,15.116,0.004118507,1229.6,0.004739336
2016-04-04,421.444,3.25059,0.007491,11.1573,5.90E-05,2066.129883,-0.341,14.944,-0.011378672,1219.3,-0.008376708
2016-04-01,417.959991,3.23995,0.007418,11.6636,5.00E-05,2072.780029,0.786,15.046,0.006825482,1223.5,0.003444599
2016-03-31,416.729004,3.25707,0.007391,11.4035,4.60E-05,2059.73999,-0.195,15.464,0.02778147,1235.6,0.009889661
2016-03-30,414.81601,3.21941,0.007332,11.9529,4.10E-05,2063.949951,0.276,15.211,-0.016360579,1228.6,-0.005665264
2016-03-29,416.515991,3.22633,0.007566,11.6564,4.50E-05,2055.01001,0.946,15.233,0.001446322,1237.5,0.007244018
2016-03-28,424.230988,3.26406,0.007564,11.6656,4.00E-05,2037.050049,-0.041,15.19,-0.002822819,1222,-0.012525253
2016-03-24,416.394012,3.2247,0.00823,11.235,6.20E-05,2035.939941,0.17,15.199,0.000592495,1223.5,0.001227496
2016-03-23,418.040985,3.2428,0.008332,12.4167,3.90E-05,2036.709961,-0.578,15.272,0.004802948,1225.6,0.001716387
2016-03-22,418.088989,3.23472,0.00811,11.2748,3.40E-05,2049.800049,0.057,15.885,0.040138816,1248.6,0.018766319
2016-03-21,413.307007,3.20091,0.008047,11.8641,3.30E-05,2051.600098,0.182,15.847,-0.002392194,1244.2,-0.003523947
2016-03-18,409.548004,3.16981,0.008119,10.9981,3.30E-05,2049.580078,0.413,15.811,-0.002271723,1254.3,0.008117666
2016-03-17,420.621002,3.30739,0.008287,11.0815,3.40E-05,2040.589966,0.675,16.033,0.014040858,1265,0.008530655
2016-03-16,417.010986,3.30939,0.008178,12.5209,2.90E-05,2027.219971,0.644,16.033,0,1229.8,-0.027826087
2016-03-15,416.829987,3.30578,0.008186,13.01,2.90E-05,2015.930054,0.033,15.261,-0.048150689,1231,0.000975768
2016-03-14,416.437988,3.30352,0.008479,12.4526,3.20E-05,2019.640015,0.018,15.521,0.017036891,1245.1,0.011454102
2016-03-11,421.690002,3.3847,0.008803,11.0828,3.20E-05,2022.189941,1.378,15.605,0.005412022,1259.4,0.011485021
2016-03-10,417.131012,3.28755,0.00819,11.305,3.00E-05,1989.569946,-0.07,15.549,-0.003588593,1272.8,0.010639987
2016-03-09,414.859985,3.27985,0.008056,11.898,3.10E-05,1989.26001,0.395,15.366,-0.011769246,1257.4,-0.012099309
2016-03-08,413.971985,3.25422,0.007949,9.84721,3.20E-05,1979.26001,-0.882,15.39,0.00156189,1262.9,0.004374105
2016-03-07,414.321014,3.26775,0.007918,9.55263,3.20E-05,2001.76001,0.283,15.633,0.015789474,1264,0.000871011
2016-03-04,410.938995,3.25023,0.008096,10.406,3.20E-05,1999.98999,0.3,15.694,0.003902002,1270.7,0.005300633
2016-03-03,421.651001,3.32353,0.008162,9.29415,3.20E-05,1993.400024,0.393,15.146,-0.034917803,1258.2,-0.009837098
2016-03-02,423.989014,3.36502,0.00803,8.46539,3.40E-05,1986.449951,0.498,15.022,-0.00818698,1241.8,-0.013034494
2016-03-01,435.122986,3.43297,0.008006,7.65369,3.20E-05,1978.349976,2.13,14.756,-0.017707363,1230.8,-0.008858109
2016-02-29,437.696991,3.44611,0.007923,6.33699,3.90E-05,1932.22998,-0.765,14.918,0.010978585,1234.4,0.002924927
2016-02-26,432.152008,3.41679,0.008058,5.92167,3.30E-05,1948.050049,-0.353,14.714,-0.013674755,1220.4,-0.011341542
2016-02-25,424.544006,3.36552,0.008027,6.1048,3.30E-05,1951.699951,1.026,15.199,0.032961805,1238.8,0.015077024
2016-02-24,424.954987,3.37487,0.008076,6.23647,3.30E-05,1929.800049,0.638,15.332,0.008750576,1239.1,0.00024217
2016-02-23,420.735992,3.39693,0.00797,5.58621,3.20E-05,1921.27002,-1.087,15.28,-0.003391599,1222.6,-0.013316117
2016-02-22,437.747986,3.48363,0.00805,5.6165,3.30E-05,1945.5,1.094,15.221,-0.003861257,1210.1,-0.010224113
2016-02-19,420.785004,3.25279,0.008245,4.73789,3.10E-05,1917.780029,0.054,15.373,0.009986203,1230.8,0.017106024
2016-02-18,422.372986,3.25143,0.007995,4.39913,3.40E-05,1917.829956,-0.505,15.432,0.003837898,1226.3,-0.003656159
2016-02-17,416.321991,3.24103,0.008138,3.75724,3.80E-05,1926.819946,1.476,15.377,-0.003564023,1211.4,-0.012150371
2016-02-16,407.488007,3.20901,0.008451,4.31529,4.20E-05,1895.579956,1.29,15.334,-0.002796384,1208.2,-0.002641572
2016-02-12,384.263,3.11187,0.007979,5.54698,4.30E-05,1864.780029,1.712,15.79,0.029737837,1239.4,0.025823539
2016-02-11,379.653992,3.07562,0.007815,6.0131,3.80E-05,1829.079956,-0.97,15.794,0.000253325,1247.8,0.006777473
2016-02-10,381.648987,3.09525,0.007853,4.43626,4.10E-05,1851.859985,-0.282,15.282,-0.032417374,1194.6,-0.042635038
2016-02-09,376.028992,3.08155,0.007815,4.04464,3.80E-05,1852.209961,0.203,15.449,0.010927889,1198.6,0.003348401
2016-02-08,373.446991,3.06216,0.007991,3.17979,3.80E-05,1853.439941,-1.058,15.426,-0.001488769,1197.9,-0.000584015
2016-02-05,386.549011,3.13741,0.007262,2.53899,4.00E-05,1880.050049,-1.726,14.778,-0.042007001,1157.7,-0.033558728
2016-02-04,389.593994,3.16277,0.00697,2.57804,3.80E-05,1915.449951,0.198,14.85,0.004872107,1157.5,-0.000172756
2016-02-03,369.949005,3.04753,0.006883,2.52869,3.50E-05,1912.530029,0.286,14.734,-0.007811448,1141.3,-0.01399568
2016-02-02,374.447998,3.07587,0.006768,2.43964,3.70E-05,1903.030029,-1.665,14.289,-0.030202253,1127.2,-0.012354333
2016-02-01,373.056,3.07724,0.006542,2.21169,3.70E-05,1939.380005,0.126,14.343,0.003779131,1128,0.000709723
2016-01-29,379.473999,3.11138,0.00684,2.49496,3.70E-05,1940.23999,2.441,14.243,-0.006972042,1116.4,-0.010283688
2016-01-28,380.289001,3.12016,0.006226,2.52649,3.90E-05,1893.359985,0.432,14.232,-0.000772309,1116.1,-0.000268721
2016-01-27,394.971985,3.28745,0.006506,2.38855,3.30E-05,1882.949951,-1.029,14.459,0.015949972,1116.3,0.000179195
2016-01-26,392.153015,3.15482,0.005419,2.27637,3.20E-05,1903.630005,1.322,14.564,0.007261913,1120.6,0.003852011
2016-01-25,391.726013,3.12728,0.005135,2.49927,3.50E-05,1877.079956,-1.532,14.254,-0.021285361,1105.3,-0.0136534
2016-01-22,382.492004,3.07657,0.005114,1.50127,3.30E-05,1906.900024,1.571,14.057,-0.013820682,1096.3,-0.008142586
2016-01-21,410.261993,3.22078,0.005313,1.55357,3.60E-05,1868.98999,0.405,14.094,0.002632141,1098.2,0.001733102
2016-01-20,420.230011,3.38853,0.005381,1.53182,3.50E-05,1859.329956,-0.898,14.16,0.004682844,1106.2,0.007284648
2016-01-19,380.148987,3.01744,0.005271,1.37139,3.40E-05,1881.329956,-0.388,14.121,-0.002754237,1089.1,-0.015458326
2016-01-15,364.330994,2.99678,0.005229,1.20801,3.10E-05,1880.329956,-1.897,13.896,-0.015933716,1090.7,0.001469103
2016-01-14,430.306,3.46599,0.005529,1.18959,3.70E-05,1921.839966,1.594,13.748,-0.010650547,1073.6,-0.015678005
2016-01-13,432.371002,3.47602,0.005794,1.1252,3.70E-05,1890.280029,-2.58,14.156,0.029677044,1087.1,0.012574516
2016-01-12,435.690002,3.49368,0.005854,1.141,3.60E-05,1938.680054,0.563,13.751,-0.028609777,1085.2,-0.001747769
2016-01-11,448.428009,3.55662,0.005895,1.0616,3.70E-05,1923.670044,-0.127,13.866,0.008363028,1096.2,0.01013638
2016-01-08,453.230011,3.56888,0.005933,0.986789,3.40E-05,1922.030029,-1.23,13.918,0.00375018,1097.9,0.001550812
2016-01-07,458.048004,3.60414,0.006039,0.942005,3.50E-05,1943.089966,-2.127,14.344,0.030607846,1107.8,0.009017215
2016-01-06,429.105011,3.45356,0.006003,0.95086,3.30E-05,1990.26001,-1.066,13.976,-0.025655326,1091.9,-0.014352771
2016-01-05,431.959991,3.46967,0.006044,0.950176,3.30E-05,2016.709961,0.145,13.971,-0.000357756,1078.4,-0.01236377
2016-01-04,433.091003,3.49539,0.005958,0.95448,3.30E-05,2012.660034,-1.253,13.841,-0.009304989,1075.2,-0.002967359
2015-12-31,430.566986,3.48017,0.00604,0.933542,3.00E-05,2043.939941,-0.808,13.803,-0.002745466,1060.2,-0.013950893
2015-12-30,426.619995,3.45914,0.006182,0.911958,3.00E-05,2063.360107,-0.673,13.83,0.001956097,1059.8,-0.000377287
2015-12-29,432.983002,3.50026,0.006264,0.873054,3.20E-05,2078.360107,0.865,13.928,0.007086045,1068,0.007737309
2015-12-28,422.278992,3.46603,0.00634,0.845005,3.20E-05,2056.5,-0.062,13.884,-0.003159104,1068.3,0.000280899
